dataset,location,model_type,model_label,seed,split_seed,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,peak_depth_mae_cm,csi,pod,far,persistence_mae_cm,persistence_rmse_cm,persistence_csi,persistence_pod,persistence_far,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,12,60,3.9874066064030074,14.32984798606528,26.990904903892172,23.280109312289802,0.6149516379690266,0.6772133576281866,0.1300600479070734,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,18.81028744392385,21.162937195422042,0.12867399565842375
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,1,5,0.3499561692742816,1.6443112471561292,3.542204889155175,2.390800980039132,0.9160187097558012,0.923635249980859,0.008921969734312614,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,9.374198300643894,17.259743229707716,0.015916555365449447
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,3,15,1.037717995365388,4.647293339538187,9.620160709170577,6.806223825193368,0.8009072517309408,0.8255018779950783,0.03586555333696376,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,13.474858172827439,18.66981607015827,0.04689566341176099
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,6,30,2.0608108926954025,8.461605188342142,16.417873886902672,12.13640560133335,0.6995159439093768,0.7462600751711581,0.08218532292703368,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,18.013294512705794,20.45694833907922,0.08531600711384324
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,12,60,3.82937174628694,13.8727638943379,24.872620397321295,18.46512560852063,0.6260561522517429,0.7072356657527715,0.15493788851471652,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,22.02811951704612,23.677630113415763,0.13977850994114005
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,1,5,0.3652333905891344,1.8271337162408647,4.036532672436293,3.0480831383894653,0.906859458800585,0.9114003521935533,0.005464024329111386,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,5.417958774225074,8.060281715586274,0.006757304410233256
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,3,15,1.0549389390819142,4.857546316136299,10.11019935703327,7.5202877036271945,0.7922366317285486,0.8086128739800544,0.02492620531321745,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,12.038972311615659,14.990273590444612,0.03822504340936883
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,6,30,2.1279154473430584,8.667185706784013,17.134158446052727,13.031198877172592,0.6919819710566739,0.7290644065631022,0.06847060103937093,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,15.343626287322158,18.52439518457492,0.07778203426114039
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,12,60,3.9496248020692892,14.115865935860706,25.96119829899135,19.931341956059136,0.6134567892023368,0.700074928052041,0.1678373345208696,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,19.579582912507036,22.340180411640034,0.12717914689173393
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,42,44,1,5,0.21317461484726674,0.7803819377832841,1.2726991392859064,1.7917133674927754,0.9625479721520452,0.9733603759970357,0.011408877532830234,0.19683740332705082,0.8272314886869083,0.9596699568167798,0.9708056243539989,0.011811414392059554,-8.299851168566365,5.663414841472007,0.002878015335265438
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,42,44,3,15,0.6591057373887287,2.1201113721651352,3.634301190282342,4.972853308936465,0.8942885863108837,0.9251115480601981,0.035918351262954645,0.5813305627156156,2.311539455267055,0.8837468077344035,0.9159608258337745,0.03827295285359802,-13.378820874270877,8.281411016616362,0.010541778576480199
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,42,44,6,30,1.186420983953538,3.7838984467675902,6.723243229741807,9.718865892500617,0.816542545855744,0.8687980337130174,0.06860682332120735,1.0777409348498321,4.119849817404801,0.800662626817503,0.8554999174599681,0.07412406947890819,-10.084060611361013,8.154456728445387,0.01587991903824104
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,42,44,12,60,1.8913067444596756,6.298964124196004,11.794274671149894,17.707648224313743,0.7080955573360368,0.7884387801547564,0.1258049538728627,1.8670103969738467,6.803973313572291,0.6906428617301393,0.7831770596267638,0.14608436724565757,-1.3013504116104404,7.422268814148853,0.01745269560589746
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,1,5,0.21196463153806402,0.7013771581952951,0.9484007158730944,1.7258117557503283,0.9658458394983442,0.9775895881618827,0.012284968026659461,0.1983652161680923,0.8042020240866701,0.9602367236881271,0.9777500445712248,0.018312002148035442,-6.855745998556391,12.785949650916741,0.005609115810217169
