dataset,location,model_type,model_label,seed,split_seed,rain_forcing,prediction_mode,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,wet_rmse_cm,dry_prediction_mean_cm,peak_depth_mae_cm,csi,pod,far,f1,dry_false_positive_rate,boundary_f1,persistence_mae_cm,persistence_rmse_cm,persistence_wet_mae_cm,persistence_wet_rmse_cm,persistence_dry_prediction_mean_cm,persistence_csi,persistence_pod,persistence_far,persistence_f1,persistence_dry_false_positive_rate,persistence_boundary_f1,depth_bin_0p00_0p10_mae_cm,depth_bin_0p00_0p10_rmse_cm,depth_bin_0p10_0p30_mae_cm,depth_bin_0p10_0p30_rmse_cm,depth_bin_0p30_0p50_mae_cm,depth_bin_0p30_0p50_rmse_cm,depth_bin_0p50plus_mae_cm,depth_bin_0p50plus_rmse_cm,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,past_only,residual,6,30,2.2442071293355523,8.704347572767118,16.689405034526697,27.036812097145933,1.0036867053517962,12.882837992257032,0.6677399344223555,0.722058369446012,0.10125240209396329,0.8007722554819512,0.009072761408938096,0.8722529716674016,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.6331049407602883,1.639285688049345,6.8007553189860515,8.831876359655432,13.721207077376397,18.911354744604502,36.66801547226025,46.56234830680085,10.717111590638682,18.175056240023018,0.053539997626821934
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,past_only,residual,12,60,4.27558482459239,14.4352174547589,26.30090181999879,39.96959788429632,1.4777128860471915,21.844321088148995,0.570318258915472,0.678524598538903,0.2185186274798231,0.7263728300648531,0.027222394612939405,0.781214048039142,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,1.1153957841106399,3.0090317806067604,9.036615912195257,11.28113029235945,18.37715161526553,22.27434067999846,49.79347492376834,61.865721354332706,12.942537046423146,20.58323673878343,0.08404061660486917
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,past_only,residual,1,5,0.4141338775850694,1.6378819542637586,3.427932094641406,6.001741572552504,0.7518513200301383,2.4718558750091457,0.9210248203393925,0.9341551182910957,0.015031645569620253,0.9588890373385937,0.0010692607629537324,0.9839992518728369,0.3861551155544349,1.987317070723082,4.5046198247252285,7.397111599534366,0.7156934854143532,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657,0.9816683425827687,0.1880890598648987,0.42682416635533404,1.7415084111868633,3.1574323030906584,3.8643920583116422,6.276306228427371,8.644540714571505,10.941079145760849,-7.245472325405586,17.58325944093974,0.020922665949040686
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,past_only,residual,3,15,1.1942683623309491,4.71570317579787,9.301250804432307,16.05740482600434,0.8427959215761363,7.173564648016906,0.8147818678427343,0.8422613651081466,0.038500776225327125,0.8979391763609376,0.0030321731738841857,0.9451022952475088,1.1993253908073924,5.714106516157772,12.62609336357296,19.75798281433308,0.6631391367191237,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517,0.927899962697961,0.46540552699909177,1.0275651816417555,3.9198204750635206,5.764387031898757,9.009166750079352,13.89919491743164,23.246282481857673,29.68960003702467,0.4216560839288888,17.472606391510517,0.060770279523554516
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,past_only,residual,6,30,2.349878089423392,8.588151420112188,16.04331753423963,26.50357132878078,1.1313165764960034,13.487663406592148,0.7015226026101758,0.7898188864872923,0.13745348837209304,0.8245821730890012,0.014037841965321625,0.8772491129154574,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.8226210450087857,1.9073704049294327,5.9278412622299115,7.7774345755513785,12.221372654430827,16.901168065147225,37.002039629525314,46.34930748566292,6.513128627432427,19.26735449404285,0.08732266581464232
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,past_only,residual,12,60,4.4085239889236725,14.506657622599656,26.28875992213469,40.171488449146665,1.5675963628193461,25.327267860754944,0.6293080732668049,0.7930623435451186,0.24705140538224618,0.7724850611033013,0.03733534989750218,0.7967159271465029,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,1.269151156573089,3.0161366614327494,7.639821000509804,9.72435839907056,16.318139231135824,19.906441230278094,52.423350802204816,62.93118648056314,10.235691819711171,20.19020165534723,0.14303043095620205
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,past_only,residual,1,5,0.37066533398037155,1.6813364592939484,3.567958348359031,6.210959545628446,0.7862596129474748,2.4473822842805815,0.914199744696371,0.9211852078707603,0.008226585554841155,0.9551769581302297,0.0005731053928183808,0.9835854588079854,0.3861551155544349,1.987317070723082,4.5046198247252285,7.397111599534366,0.7156934854143532,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657,0.9816683425827687,0.13085780056855875,0.38156229250648793,1.8835894844847176,3.420411417029992,4.065269098545497,6.738736749374037,8.721744347017422,11.037463558893625,4.011284830921732,15.396667997110454,0.014097590306019203
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,past_only,residual,3,15,1.0337377118119524,4.922196482101598,10.033154032454753,16.956080697599084,0.7665757416041059,7.516673068778637,0.79222371193258,0.8035617148037819,0.017498574776715018,0.8840678835549096,0.0012866940695629898,0.9394007809474486,1.1993253908073924,5.714106516157772,12.62609336357296,19.75798281433308,0.6631391367191237,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517,0.927899962697961,0.22464010457755168,0.7467411001505964,4.468169735376208,6.510667924396143,10.029781103662565,15.317923793743857,24.217057472056563,30.887858686717813,13.80673504160247,13.858860205298773,0.038212123613400206
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,past_only,residual,6,30,2.0941841450005643,9.011280772636972,17.546029331965567,28.225954222513916,0.8327571180088549,13.887496693776205,0.672480719399408,0.699102418041078,0.05359124781988267,0.8041715657456399,0.004415252214454429,0.8777457173125464,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.37080854560505916,1.1840060699627146,7.091693533060664,9.13123345250662,14.421841862418278,19.449858122163754,38.65835669730951,48.71929498839072,16.685582679662375,15.289740412792485,0.05828078260387448
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,past_only,residual,12,60,4.036762705449251,14.711244895968218,27.337462378108913,41.139584041678326,0.7969032448106024,21.93847076059916,0.5894291688283104,0.6384721489024743,0.11529295169777484,0.7416866135190204,0.011938125035122912,0.8036571342129528,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,0.6935819577463687,2.1536180856057485,9.60370830801819,11.902255888696832,19.74049024023902,23.4883685609105,51.177706806281556,63.506586432821564,17.80532158766556,19.064644724439173,0.10315152651770754
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,past_only,residual,1,5,0.37074415258692356,1.7052515498071699,3.6407683582487445,6.319162945228621,0.7983706572121092,2.7185124942125416,0.9160828533653481,0.9230686777428987,0.008193619506737524,0.9562038006408426,0.0005719568850171415,0.9841736476152864,0.3861551155544349,1.987317070723082,4.5046198247252285,7.397111599534366,0.7156934854143532,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657,0.9816683425827687,0.12548153967339445,0.3618912620449603,1.8906437239933305,3.417664884041776,4.2261931744332495,6.874829792039518,8.93255458978757,11.282887244901112,3.9908737050872745,14.193282243244814,0.01598069897499632
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,past_only,residual,3,15,1.1261945824944954,4.774644235086154,9.74091720652849,16.40556948468794,0.6388547253821142,7.579107095415775,0.796862076424854,0.8110736951172128,0.021515625,0.8869485163940231,0.0016034187636092643,0.9375675883035124,1.1993253908073924,5.714106516157772,12.62609336357296,19.75798281433308,0.6631391367191237,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517,0.927899962697961,0.35168307933113174,0.8058522357901396,4.276546018972221,6.256218680830686,9.665247186489985,14.856656563172333,23.72574274275604,29.893885859567586,6.097661975092924,16.44110550643571,0.042850488105674156
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,past_only,residual,6,30,2.0611617803792135,8.581156614239603,16.390191241561745,26.78485397611746,0.9888345457822582,13.560986528411888,0.7014913349512119,0.7417348992216697,0.07179118199624256,0.8245605728827603,0.00639843435488985,0.8884862416830882,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.46301609372341423,1.3538115098584254,6.389740364244047,8.384953315360825,13.120753894212411,18.190466962826406,36.772475067149536,46.395765066390446,17.99933489841333,19.333108945177926,0.08729139815567832
