dataset,location,model_type,model_label,seed,event_id,samples,mean_mae_cm,mean_rmse_cm,mean_csi,mean_wet_rmse_cm,mean_boundary_f1,peak_time_mae_min,persistence_mean_mae_cm,persistence_mean_csi,persistence_peak_time_mae_min,mae_reduction_pct,csi_gain
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r300y_p0.1_d3h_1,26,7.397416941592821,16.15198214231107,0.7611684311268457,29.44385198745598,0.8719208726763746,0.0,9.849093978007787,0.6499613150569965,55.0,24.892411849144274,0.11120711606984923
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r300y_p0.5_d3h_1,26,0.5694495976770332,1.3577281791108076,0.8746207754674535,3.770068645105263,0.9771161015020117,9.423076923076923,0.7289477938276714,0.7311205776946749,55.0,21.88060619720385,0.14350019777277867
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r300y_p0.6_d3h_1,26,0.5219839160650205,1.22083787018267,0.8832791761615253,3.569044303467067,0.9830559828646857,5.576923076923077,0.6675955418484582,0.7351729115370766,55.0,21.81135382963522,0.14810626462444865
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r300y_p0.8_d3h_1,26,0.5379300255817674,1.1995552894524901,0.8833272397762588,3.3535579361205423,0.984165436154852,0.0,0.5981127835596759,0.739708296865552,55.0,10.062108624351758,0.14361894291070687
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r500y_p0.1_d3h_1,26,8.011552013312965,17.215260108530874,0.7556610331595628,30.889457673963115,0.8636385990365094,0.0,10.437738887635145,0.6577656554464262,55.0,23.244372180993274,0.09789537771313661
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r500y_p0.3_d3h_1,26,0.9849564863465587,2.096364840725548,0.8382209274526979,4.543609110509168,0.9520290941640567,5.1923076923076925,1.1791099887065046,0.7444395670556976,55.0,16.46610614951487,0.09378136039700036
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r500y_p0.4_d3h_1,26,0.7916343957518082,1.8154319665058734,0.8521639317099811,4.469712526481757,0.9632100515175606,9.807692307692308,0.9457617622116108,0.753722275622938,55.0,16.296637548486252,0.09844165608704303
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r500y_p0.9_d3h_1,26,0.6302259310570775,1.3995383139824764,0.8715108991136882,3.8979243649105593,0.9726414704034138,0.0,0.674717223286946,0.7645072841140748,55.0,6.5940649940911875,0.10700361499961342
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r100y_p0.5_d3h_1,26,0.6089253714014289,1.558554435347843,0.7951249029353342,3.7950417149776228,0.9429567178138365,0.0,0.5002831929785978,0.6445510862967422,55.0,-21.716135970108194,0.15057381663859204
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r100y_p0.7_d3h_1,26,0.5431032906879693,1.3495667002959844,0.7995726541944026,3.081611573550856,0.9490293260397837,0.0,0.4198263858915212,0.643062689850945,55.0,-29.363782015430903,0.15650996434345765
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r100y_p0.8_d3h_1,26,0.5599118779168836,1.4010535739190773,0.7796518755842633,3.3143433387089916,0.9415798856882842,1.1538461538461537,0.38454974855222807,0.639373970419521,53.84615384615385,-45.60193577680587,0.14027790516474226
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r200y_p0.5_d3h_1,26,0.5393964766884113,1.3189202711837742,0.8764844067989157,3.1059686694102044,0.9748539119976765,0.0,0.645143305306119,0.7107959287498848,55.0,16.39121536997599,0.16568847804903086
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r300y_p0.1_d3h_1,26,7.616324825954578,16.621172745538107,0.7363515743041327,30.359130371473643,0.852885623522897,0.0,9.849093978007787,0.6499613150569965,55.0,22.669792338653664,0.08639025924713617
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r300y_p0.5_d3h_1,26,0.5457297036382364,1.2970980422227592,0.8922149197344742,3.222244470503128,0.9806037723033236,0.0,0.7289477938276714,0.7311205776946749,55.0,25.134596982229034,0.16109434203979933
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r300y_p0.6_d3h_1,26,0.4942392147450479,1.1599645279132547,0.8973365975790684,2.7076805250402654,0.983154205699968,0.0,0.6675955418484582,0.7351729115370766,55.0,25.967268538584932,0.16216368604199172
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r300y_p0.8_d3h_1,26,0.515259043257864,1.19640726146165,0.887017403401384,2.790530314340206,0.9824250562868665,0.0,0.5981127835596759,0.739708296865552,55.0,13.85252791433529,0.14730910653583207
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r500y_p0.1_d3h_1,26,8.279837424217526,17.781967911406323,0.7276728822018781,31.948752021866788,0.846937776025697,0.0,10.437738887635145,0.6577656554464262,55.0,20.674031863107185,0.06990722675545191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r500y_p0.3_d3h_1,26,0.8198306138610333,1.811198091318549,0.8664810695165268,4.466599080908774,0.9684671745259354,0.0,1.1791099887065046,0.7444395670556976,55.0,30.47038684148579,0.12204150246082923
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,r500y_p0.4_d3h_1,26,0.6731045587706939,1.5379953894038039,0.8812818845149689,4.0725666626965635,0.9774450813625911,0.0,0.9457617622116108,0.753722275622938,55.0,28.829374831492803,0.12755960889203088
