dataset,location,model_type,model_label,seed,lead_minutes,depth_bin_m,pixels,mae_cm,rmse_cm,persistence_mae_cm,persistence_rmse_cm
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,60,0.10-0.30,49362,8.95451640043166,11.336146249632788,11.322287135496346,13.7529954329003
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,60,0.30-0.50,23786,20.393704173743927,23.783190887553854,26.518831346871565,28.79677465500664
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,60,0.50+,44298,57.46354259887965,67.75890453494361,71.52171556189602,79.41411709651686
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,5,0.00-0.10,870695,0.1624339023720026,0.4470494429891762,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,5,0.10-0.30,41429,1.7977779990708147,3.267648498765231,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,5,0.30-0.50,11440,3.84782697106679,6.245283769482978,5.389570514769196,7.850880605646717
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,5,0.50+,12436,8.246902883743006,10.312060392887576,10.86350979409865,13.455957836388228
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,15,0.00-0.10,858790,0.3668997747534933,0.9608177132899061,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,15,0.10-0.30,45324,4.3022304966729505,6.343936951845245,5.551429416960648,7.52614404114484
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,15,0.30-0.50,14100,9.570931725256832,14.780371393709016,13.154482909762265,17.345726286586768
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,15,0.50+,17786,22.931619955505976,29.056772310795903,30.235548896856844,36.21862047951262
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,30,0.00-0.10,842081,0.6331049407602883,1.639285688049345,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,30,0.10-0.30,49072,6.8007553189860515,8.831876359655432,8.711201535935025,10.79257884431867
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,30,0.30-0.50,17899,13.721207077376397,18.911354744604502,19.382019927914072,22.741585499570398
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,30,0.50+,26948,36.66801547226025,46.56234830680085,50.71377732093033,57.86708993304317
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,60,0.00-0.10,818554,1.1153957841106399,3.0090317806067604,0.291937604238047,0.9951907148157071
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,60,0.10-0.30,49362,9.036615912195257,11.28113029235945,11.322287135496346,13.7529954329003
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,60,0.30-0.50,23786,18.37715161526553,22.27434067999846,26.518831346871565,28.79677465500664
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,60,0.50+,44298,49.79347492376834,61.865721354332706,71.52171556189602,79.41411709651686
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,5,0.00-0.10,870695,0.1880890598648987,0.42682416635533404,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,5,0.10-0.30,41429,1.7415084111868633,3.1574323030906584,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,5,0.30-0.50,11440,3.8643920583116422,6.276306228427371,5.389570514769196,7.850880605646717
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,5,0.50+,12436,8.644540714571505,10.941079145760849,10.86350979409865,13.455957836388228
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,15,0.00-0.10,858790,0.46540552699909177,1.0275651816417555,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,15,0.10-0.30,45324,3.9198204750635206,5.764387031898757,5.551429416960648,7.52614404114484
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,15,0.30-0.50,14100,9.009166750079352,13.89919491743164,13.154482909762265,17.345726286586768
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,15,0.50+,17786,23.246282481857673,29.68960003702467,30.235548896856844,36.21862047951262
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,30,0.00-0.10,842081,0.8226210450087857,1.9073704049294327,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,30,0.10-0.30,49072,5.9278412622299115,7.7774345755513785,8.711201535935025,10.79257884431867
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,30,0.30-0.50,17899,12.221372654430827,16.901168065147225,19.382019927914072,22.741585499570398
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,30,0.50+,26948,37.002039629525314,46.34930748566292,50.71377732093033,57.86708993304317
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,60,0.00-0.10,818554,1.269151156573089,3.0161366614327494,0.291937604238047,0.9951907148157071
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,60,0.10-0.30,49362,7.639821000509804,9.72435839907056,11.322287135496346,13.7529954329003
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,60,0.30-0.50,23786,16.318139231135824,19.906441230278094,26.518831346871565,28.79677465500664
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,60,0.50+,44298,52.423350802204816,62.93118648056314,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm,Conv-LSTM,2026,5,0.00-0.10,870695,0.13085780056855875,0.38156229250648793,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm,Conv-LSTM,2026,5,0.10-0.30,41429,1.8835894844847176,3.420411417029992,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm,Conv-LSTM,2026,5,0.30-0.50,11440,4.065269098545497,6.738736749374037,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm,Conv-LSTM,2026,5,0.50+,12436,8.721744347017422,11.037463558893625,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm,Conv-LSTM,2026,15,0.00-0.10,858790,0.22464010457755168,0.7467411001505964,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm,Conv-LSTM,2026,15,0.10-0.30,45324,4.468169735376208,6.510667924396143,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm,Conv-LSTM,2026,15,0.30-0.50,14100,10.029781103662565,15.317923793743857,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm,Conv-LSTM,2026,15,0.50+,17786,24.217057472056563,30.887858686717813,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm,Conv-LSTM,2026,30,0.00-0.10,842081,0.37080854560505916,1.1840060699627146,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm,Conv-LSTM,2026,30,0.10-0.30,49072,7.091693533060664,9.13123345250662,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm,Conv-LSTM,2026,30,0.30-0.50,17899,14.421841862418278,19.449858122163754,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm,Conv-LSTM,2026,30,0.50+,26948,38.65835669730951,48.71929498839072,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm,Conv-LSTM,2026,60,0.00-0.10,818554,0.6935819577463687,2.1536180856057485,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm,Conv-LSTM,2026,60,0.10-0.30,49362,9.60370830801819,11.902255888696832,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm,Conv-LSTM,2026,60,0.30-0.50,23786,19.74049024023902,23.4883685609105,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm,Conv-LSTM,2026,60,0.50+,44298,51.177706806281556,63.506586432821564,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm,Conv-LSTM,42,5,0.00-0.10,870695,0.12548153967339445,0.3618912620449603,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm,Conv-LSTM,42,5,0.10-0.30,41429,1.8906437239933305,3.417664884041776,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm,Conv-LSTM,42,5,0.30-0.50,11440,4.2261931744332495,6.874829792039518,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm,Conv-LSTM,42,5,0.50+,12436,8.93255458978757,11.282887244901112,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm,Conv-LSTM,42,15,0.00-0.10,858790,0.35168307933113174,0.8058522357901396,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm,Conv-LSTM,42,15,0.10-0.30,45324,4.276546018972221,6.256218680830686,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm,Conv-LSTM,42,15,0.30-0.50,14100,9.665247186489985,14.856656563172333,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm,Conv-LSTM,42,15,0.50+,17786,23.72574274275604,29.893885859567586,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm,Conv-LSTM,42,30,0.00-0.10,842081,0.46301609372341423,1.3538115098584254,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm,Conv-LSTM,42,30,0.10-0.30,49072,6.389740364244047,8.384953315360825,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm,Conv-LSTM,42,30,0.30-0.50,17899,13.120753894212411,18.190466962826406,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm,Conv-LSTM,42,30,0.50+,26948,36.772475067149536,46.395765066390446,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm,Conv-LSTM,42,60,0.00-0.10,818554,0.8196243951112051,2.471577016930573,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm,Conv-LSTM,42,60,0.10-0.30,49362,8.450837442198202,10.802790924831408,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm,Conv-LSTM,42,60,0.30-0.50,23786,17.710128719049596,21.634437960701888,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm,Conv-LSTM,42,60,0.50+,44298,48.42339610280052,60.52080396250316,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm,Conv-LSTM,44,5,0.00-0.10,870695,0.10454208755504402,0.37255043442211927,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm,Conv-LSTM,44,5,0.10-0.30,41429,1.9494852692492353,3.469785653184966,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm,Conv-LSTM,44,5,0.30-0.50,11440,4.262475475825213,6.987138262084196,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm,Conv-LSTM,44,5,0.50+,12436,9.10202823735081,11.539374216286712,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm,Conv-LSTM,44,15,0.00-0.10,858790,0.28684180649964763,0.8090790006110198,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm,Conv-LSTM,44,15,0.10-0.30,45324,4.339743789591835,6.276447356786652,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm,Conv-LSTM,44,15,0.30-0.50,14100,9.937389185031256,14.920399651079707,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm,Conv-LSTM,44,15,0.50+,17786,24.19150825977379,30.580727037887268,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm,Conv-LSTM,44,30,0.00-0.10,842081,0.4268185980901724,1.3015519867484047,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm,Conv-LSTM,44,30,0.10-0.30,49072,6.881332881706164,8.846857029429563,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm,Conv-LSTM,44,30,0.30-0.50,17899,14.358802349635747,18.7884095727617,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm,Conv-LSTM,44,30,0.50+,26948,38.396067525961996,47.87923641275773,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm,Conv-LSTM,44,60,0.00-0.10,818554,0.7764937851244823,2.442003349777077,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm,Conv-LSTM,44,60,0.10-0.30,49362,8.928865139492604,11.321256919066414,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm,Conv-LSTM,44,60,0.30-0.50,23786,19.414059636992402,22.807057127414556,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm,Conv-LSTM,44,60,0.50+,44298,50.084466675578234,60.943810152457324,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm,Conv-LSTM,52,5,0.00-0.10,870695,0.19470436258359256,0.41705418495863783,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm,Conv-LSTM,52,5,0.10-0.30,41429,1.9208659555032588,3.4368922721679898,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm,Conv-LSTM,52,5,0.30-0.50,11440,4.132060508888501,6.856820466379121,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm,Conv-LSTM,52,5,0.50+,12436,8.884829091523459,11.263921240421771,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm,Conv-LSTM,52,15,0.00-0.10,858790,0.3680321584925633,0.8936663148630472,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm,Conv-LSTM,52,15,0.10-0.30,45324,4.377227627344554,6.315004953484476,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm,Conv-LSTM,52,15,0.30-0.50,14100,9.802207108719129,14.945155941904309,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm,Conv-LSTM,52,15,0.50+,17786,23.999619589678474,30.42634556179561,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm,Conv-LSTM,52,30,0.00-0.10,842081,0.5931336309080241,1.5827021800712704,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm,Conv-LSTM,52,30,0.10-0.30,49072,6.87697042876877,8.788106281458157,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm,Conv-LSTM,52,30,0.30-0.50,17899,13.768099221768837,18.50567229966273,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm,Conv-LSTM,52,30,0.50+,26948,37.268865570432624,46.90502707166968,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm,Conv-LSTM,52,60,0.00-0.10,818554,0.9674285317766309,2.9949103473294896,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm,Conv-LSTM,52,60,0.10-0.30,49362,9.422976881978668,11.667883351175549,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm,Conv-LSTM,52,60,0.30-0.50,23786,18.448347549199216,21.99990122325212,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm,Conv-LSTM,52,60,0.50+,44298,48.558385213778585,59.960880273856674,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm,Conv-LSTM,77,5,0.00-0.10,870695,0.09125244429460738,0.3667084323568934,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm,Conv-LSTM,77,5,0.10-0.30,41429,1.9974155745773257,3.5391873366128492,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm,Conv-LSTM,77,5,0.30-0.50,11440,4.316731743071671,6.995981349921745,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm,Conv-LSTM,77,5,0.50+,12436,9.137956122995075,11.512006905264961,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm,Conv-LSTM,77,15,0.00-0.10,858790,0.20752578136556807,0.7272329246262252,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm,Conv-LSTM,77,15,0.10-0.30,45324,4.525782219405095,6.568762241592885,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm,Conv-LSTM,77,15,0.30-0.50,14100,10.17076429280829,15.378571311282336,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm,Conv-LSTM,77,15,0.50+,17786,24.30905966871731,30.82067374165106,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm,Conv-LSTM,77,30,0.00-0.10,842081,0.37041338000025215,1.249803034002663,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm,Conv-LSTM,77,30,0.10-0.30,49072,6.810371188608122,8.879709356354647,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm,Conv-LSTM,77,30,0.30-0.50,17899,13.975652527013926,18.95947021580228,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm,Conv-LSTM,77,30,0.50+,26948,36.90542232997785,46.5621888052386,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm,Conv-LSTM,77,60,0.00-0.10,818554,0.6202021154189225,2.5019054788998,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm,Conv-LSTM,77,60,0.10-0.30,49362,9.095832722659344,11.554550528504157,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm,Conv-LSTM,77,60,0.30-0.50,23786,18.980578993123164,22.96919725618416,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm,Conv-LSTM,77,60,0.50+,44298,47.65142466136417,58.72711988470114,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,5,0.00-0.10,870695,0.11300184970756584,0.3893624220974861,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,5,0.10-0.30,41429,2.1912803338621334,3.702894602558801,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,5,0.30-0.50,11440,4.703604667675453,7.384667446821709,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,5,0.50+,12436,9.386848856030879,11.878922212850956,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,15,0.00-0.10,858790,0.22884875935340093,0.7569208708268428,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,15,0.10-0.30,45324,5.18691922911054,7.173305651154218,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,15,0.30-0.50,14100,11.633045911260531,16.390117025602212,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,15,0.50+,17786,25.951075537305545,32.611138317609914,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,30,0.00-0.10,842081,0.3362373919526482,1.0943842419742167,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,30,0.10-0.30,49072,8.240204622873684,10.302804355576061,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,30,0.30-0.50,17899,17.313624301485007,21.41732841633479,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,30,0.50+,26948,43.06797112683983,52.291802279595856,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,60,0.00-0.10,818554,0.4385836922663677,1.595084444501356,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,60,0.10-0.30,49362,10.75258122865073,13.108975378575163,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,60,0.30-0.50,23786,24.019320737164886,26.831346456430666,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,60,0.50+,44298,60.363591254589025,71.00704546883026,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,5,0.00-0.10,870695,0.12815874793109217,0.38323708854100447,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,5,0.10-0.30,41429,1.921097343949092,3.4133226516742075,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,5,0.30-0.50,11440,4.341871421523653,6.9753237008477,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,5,0.50+,12436,9.18004359797137,11.64426074472443,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,15,0.00-0.10,858790,0.38545069881447347,0.944845334719289,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,15,0.10-0.30,45324,4.183097584113083,6.075366021395522,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,15,0.30-0.50,14100,9.936002003385665,14.637094028562672,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,15,0.50+,17786,23.99934142690588,30.20430948279833,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,30,0.00-0.10,842081,0.7191679415968283,1.7208484931023351,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,30,0.10-0.30,49072,6.432222475075775,8.426781295545888,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,30,0.30-0.50,17899,14.047665506579687,18.324663510171668,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,30,0.50+,26948,38.0032361619848,47.076855953171545,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,60,0.00-0.10,818554,1.4307054948136504,3.664792922778775,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,60,0.10-0.30,49362,7.824893709605567,10.35283900244182,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,60,0.30-0.50,23786,17.907395028971766,21.863978459878076,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,60,0.50+,44298,49.44546133390135,60.46148566657421,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,5,0.00-0.10,870695,0.09501375670839762,0.3717868164612084,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,5,0.10-0.30,41429,1.9523452896008942,3.4485936412630647,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,5,0.30-0.50,11440,4.33804637915292,6.990562890975818,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,5,0.50+,12436,9.134069255269505,11.674285551244406,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,15,0.00-0.10,858790,0.23309797420301812,0.7795543790457196,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,15,0.10-0.30,45324,4.472633787957594,6.399534189908561,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,15,0.30-0.50,14100,10.316069670708467,15.003064584883752,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,15,0.50+,17786,24.378491630305405,30.719792220011822,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,30,0.00-0.10,842081,0.3841773842904646,1.2656855235386797,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,30,0.10-0.30,49072,7.05717119902529,9.106462342959079,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,30,0.30-0.50,17899,15.043660113632203,19.32739743803268,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,30,0.50+,26948,39.41010440627456,47.958630321918214,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,60,0.00-0.10,818554,0.6617367613741563,2.4123744494332495,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,60,0.10-0.30,49362,8.655134375008982,11.1007746559264,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,60,0.30-0.50,23786,19.73987705845824,23.337310333076193,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,60,0.50+,44298,51.93011435010728,62.16167825881453,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,5,0.00-0.10,870695,0.1349218489406221,0.4349193252344233,0.07725666336118858,0.3763963210709829
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,5,0.10-0.30,41429,1.8044241800058667,3.2638882082878746,2.3514664405443195,3.8575559656027414
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,5,0.30-0.50,11440,4.040487809692855,6.619171192630311,5.389570514769196,7.850880605646717
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,5,0.50+,12436,8.743711089342113,11.034925954232602,10.86350979409865,13.455957836388228
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,15,0.00-0.10,858790,0.26284511832048374,0.8464397089322371,0.17199536230539633,0.6995547435309106
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,15,0.10-0.30,45324,4.367275372859018,6.2943823091442725,5.551429416960648,7.52614404114484
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,15,0.30-0.50,14100,10.057278881998773,14.917064697596297,13.154482909762265,17.345726286586768
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,15,0.50+,17786,24.618925080147367,31.225339035936273,30.235548896856844,36.21862047951262
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,30,0.00-0.10,842081,0.49148429912633135,1.6179291081217504,0.2513914377901772,0.9174298511174458
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,30,0.10-0.30,49072,6.664480180901672,8.648415860590433,8.711201535935025,10.79257884431867
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,30,0.30-0.50,17899,13.871767281606829,18.267052353998487,19.382019927914072,22.741585499570398
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,30,0.50+,26948,37.977568006411985,47.227199756829805,50.71377732093033,57.86708993304317
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,60,0.00-0.10,818554,0.7782293285281271,2.8172348303463353,0.291937604238047,0.9951907148157071
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,60,0.10-0.30,49362,8.966658749776082,11.32890345936491,11.322287135496346,13.7529954329003
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,60,0.30-0.50,23786,19.06535331619344,22.67954612514504,26.518831346871565,28.79677465500664
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,60,0.50+,44298,51.46671882482613,62.400650655409336,71.52171556189602,79.41411709651686
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,5,0.00-0.10,870695,0.09058274076477064,0.3668862523306757,0.07725666336118858,0.3763963210709829
