dataset,location,model_type,model_label,seed,split_seed,rain_forcing,prediction_mode,lead_minutes,threshold_m,csi,pod,far,f1,false_positive_rate,persistence_csi,persistence_pod,persistence_far,persistence_f1,persistence_false_positive_rate
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,30,0.3,0.5851739522208304,0.593707494369746,0.02397360703812317,0.7383088163933063,0.0007338807140861333,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,60,0.05,0.5264858707629829,0.833090612244898,0.41143115515753825,0.6898011712349879,0.11390579594443558,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,60,0.1,0.5882433579215354,0.767271767450573,0.28400486266159214,0.7407471342318015,0.04366724736547619,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,60,0.2,0.5581999726439612,0.6111463097144305,0.13435149379150554,0.7164676966292135,0.009696287407662115,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,60,0.3,0.5079309475100188,0.5324158392573879,0.08302344995067162,0.673679319797426,0.0037814719396807987,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,5,0.05,0.9309219393846035,0.940136120563928,0.010418478983942443,0.9642253478991429,0.0012218688111384505,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,5,0.1,0.9145383702170405,0.9200980016844039,0.0065637193307320945,0.9553617565923889,0.00045595759709197824,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,5,0.2,0.8899930358386458,0.8933189944885065,0.004165917400947072,0.9417950425872649,0.00015464978499229532,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,5,0.3,0.874864255283602,0.8772826269056794,0.0031410622501427754,0.9332561040812689,7.235858282426513e-05,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,15,0.05,0.8304779981019929,0.8633889239876414,0.04388495414075004,0.9073892163283126,0.00558106314438487,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,15,0.1,0.7937310928642245,0.8087812459525968,0.022907213268659053,0.8850056689342404,0.001704724088543183,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,15,0.2,0.7407065342876934,0.7479598974119841,0.012923076923076923,0.8510412521554583,0.0005197896989382564,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,15,0.3,0.7096522688289412,0.7136360785297623,0.007805005668439871,0.8301714702663262,0.00019798388256348203,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,30,0.05,0.7388951743814256,0.7939697354113809,0.0858213497017858,0.8498444130127298,0.012283963522688807,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,30,0.1,0.6849809710411046,0.7109743502379711,0.05066962381642924,0.8130429753374285,0.004232371945216672,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,30,0.2,0.6037682657520086,0.617135721832677,0.0346330102922395,0.7529370404007851,0.0015832240073082443,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,30,0.3,0.5640657129590732,0.5688451847392245,0.014676914758024023,0.7212813480731715,0.0004264138705699246,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,60,0.05,0.6779629619234202,0.7887216326530613,0.17159044921084582,0.8080785777849148,0.031954015647453295,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,60,0.1,0.6115306328563216,0.6702229109548218,0.1252625379221443,0.7589438517497216,0.013770624784681279,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,60,0.2,0.5256462502615841,0.5497701851190545,0.07704654895666131,0.6890801195512497,0.0046915240505375115,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,past_only,residual,60,0.3,0.47328658545293556,0.4867516597144704,0.05522137012857428,0.6424908637954265,0.002231782799257071,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,5,0.05,0.9271333517894476,0.9442877977637336,0.01921775749068398,0.9621890990870497,0.002284102502550561,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,5,0.1,0.9190148321150171,0.9279228236735318,0.010337900736555014,0.9577985711576152,0.0007270054381844389,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,5,0.2,0.9002717680912288,0.9084285522247614,0.009875168493230968,0.94751896355912,0.0003749422844777232,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,5,0.3,0.8862250611804721,0.8948735131512816,0.010787536460021297,0.9396811434854315,0.00025544772421293594,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,15,0.05,0.8167122951824459,0.8649034591984214,0.06386586108378998,0.8991102194312242,0.008310043354098285,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,15,0.1,0.7943429731100964,0.8111125501877995,0.025367280876494022,0.8853858877751545,0.0018980193062331885,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,15,0.2,0.7460649698593436,0.7555056275037623,0.016473055379266577,0.8545672500599376,0.0006716762992773573,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,15,0.3,0.7170298076026482,0.7234836605406761,0.012288063024490495,0.8351978567032331,0.00031743784522748235,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,30,0.05,0.725561404677817,0.8221955418629938,0.13940548358796426,0.8409569230175127,0.021949604762758097,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,30,0.1,0.6794128325140071,0.7372416656906483,0.10350229818087654,0.8091075873190227,0.009493148521341772,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,30,0.2,0.6248529320700972,0.646159510773861,0.050125903089920695,0.769119370420831,0.002438371030778424,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,30,0.3,0.5925609889508806,0.6038976966129284,0.03070756236355177,0.7441611254602407,0.0009627976340763034,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,60,0.05,0.6718161390522768,0.7966236734693878,0.1891045669081965,0.8036962000296487,0.03633657991377934,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,60,0.1,0.6087158785659619,0.6907514943037651,0.1632526765270128,0.7567723880597015,0.019336537357339895,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,60,0.2,0.5203342677539925,0.5644921609510535,0.13069008337768317,0.6844998219012565,0.008675315682808696,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,52,44,past_only,residual,60,0.3,0.47687816868950683,0.5014981493449269,0.0933375819857139,0.6457921564548008,0.004049931099322976,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,5,0.05,0.9268419782870929,0.9338259601361205,0.008004627190943926,0.9620321632301458,0.0009302046450219048,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,5,0.1,0.9067014079356372,0.9111859735089197,0.005398809921775757,0.9510680635803505,0.0003709680198002745,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,5,0.2,0.8784468204839617,0.8813281355020837,0.003707868583411847,0.9352905931695626,0.00013573578251122325,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,5,0.3,0.8612156174232923,0.8628748534092813,0.002227818674932197,0.9254334740813943,5.043173954418478e-05,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,15,0.05,0.8280155513002246,0.8644620803655655,0.04845101550889761,0.9059174039425174,0.0061990144468970195,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,15,0.1,0.7919892377592203,0.8082372749643828,0.024754641495280366,0.883921868581708,0.001844455571210657,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,15,0.2,0.7385070741844746,0.7456919392102418,0.012878787878787878,0.8495876550067014,0.000516414441152943,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,15,0.3,0.7071976548368989,0.7111898638901085,0.00787504921905762,0.8284894872403777,0.0001990899377733339,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,30,0.05,0.7293382483932414,0.803763440860215,0.1126560963003718,0.8434882523079361,0.01681749397686319,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,30,0.1,0.6895552526629309,0.727190451346373,0.06981463574084415,0.8162565285463302,0.0060873003903424965,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,30,0.2,0.6152172223517526,0.6336246918323568,0.045091558300562135,0.7617764519078093,0.0021395847213731807,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,30,0.3,0.5797709165544791,0.5857693937164136,0.01735617565646742,0.7339936575348207,0.000520673778801171,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,60,0.05,0.6560795085007229,0.79712,0.21240571181530163,0.7923285145828329,0.042047581031454576,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,60,0.1,0.6128372884137653,0.6994618803535242,0.1681113924050633,0.7599493052600418,0.020280885561612307,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,60,0.2,0.5345355926412334,0.5767028764298633,0.12032823180053065,0.6966740885054272,0.008064145757550422,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,44,past_only,residual,60,0.3,0.4928617689296877,0.5141589800834263,0.07752714240539686,0.6602912328353705,0.0033897289599454324,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,5,0.05,0.9206942256713666,0.9320272241127856,0.013034749034749035,0.9587098387298413,0.00151953429754546,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,5,0.1,0.9219027387906835,0.9303728657836307,0.00977867596727403,0.9593646131861712,0.000689104680743544,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,5,0.2,0.9056019642904801,0.9122731549939508,0.00801029059229375,0.9504628786711671,0.0003048492164596325,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,5,0.3,0.8850284008458063,0.894035851901491,0.011255732085784427,0.9390080281535247,0.0002664111458529761,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,15,0.05,0.8021951877171,0.8754186608046942,0.09442340576012319,0.8902422924935972,0.012855093466658054,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,15,0.1,0.8228666072750542,0.8493718430255148,0.03653752919917141,0.9028270132230154,0.002895934978283399,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,15,0.2,0.7862354892205639,0.8039169969689904,0.027212803611274976,0.8803268034537183,0.0011937161700724893,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,15,0.3,0.7415140415140415,0.7618390516214012,0.034729396805213385,0.8515740026642361,0.0009666922534105212,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,30,0.05,0.7135842990153393,0.8044203817808385,0.13662482068904036,0.8328557858815343,0.02097893395456265,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,30,0.1,0.7198051501640117,0.7803745780938894,0.09733357965391957,0.8370775609031831,0.009385082907701278,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,30,0.2,0.6723660894705754,0.6924727051516024,0.0413970392695683,0.8040895994051491,0.00213843994624136,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,30,0.3,0.6226247288503254,0.6400205141926997,0.04182801442115102,0.7674291138055961,0.0014060436311160935,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,60,0.05,0.672222690373866,0.7814465306122449,0.1721334726267651,0.8039870457966029,0.031780296982276864,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,60,0.1,0.6752102309879716,0.7561347342608518,0.13681826576335768,0.8061199943720017,0.01719617764985572,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,60,0.2,0.6128334920753828,0.6596666244283427,0.10382009108123758,0.7599463863895746,0.007812141202626971,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,44,past_only,residual,60,0.3,0.5496222719641858,0.577037189354327,0.0795632921772134,0.7093628968916735,0.003912821056415598,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,5,0.05,0.9276967145356326,0.9383762761302868,0.012119226989846053,0.9624923957595763,0.001421112644781852,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,5,0.1,0.9265148649670928,0.937722992113927,0.012736183658992713,0.9618559210887987,0.0009073211629789995,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,5,0.2,0.9144551401372122,0.9245597526549267,0.011810344827586207,0.9553163414125981,0.0004572738246894488,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,5,0.3,0.8989030167040638,0.9060562908359859,0.00870641066764423,0.9467603229829974,0.00020830501116076322,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,15,0.05,0.8183132770427498,0.8521727089409504,0.04630643021104729,0.9000795268608829,0.005827268594300953,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,15,0.1,0.8309255538316759,0.8462504856883823,0.021329179335859684,0.9076562966667361,0.0016581469276540249,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,15,0.2,0.7913959686823255,0.8055702749104474,0.021749761910890324,0.88355224921539,0.0009506976095299279,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,15,0.3,0.7559304164470216,0.7645361600702503,0.01467200194009943,0.8610027018913239,0.00040149804117622337,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,30,0.05,0.7442274272500052,0.81166938504289,0.10043350182438991,0.8533605373049015,0.01493464149891484,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,30,0.1,0.7550074071067638,0.7922678052364271,0.05863822681038409,0.860403670149107,0.005504221090370166,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,30,0.2,0.6866900394415576,0.7023660871514104,0.03147902869757174,0.8142456804558024,0.0016324493379765413,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,30,0.3,0.6368096809680968,0.645372042723036,0.02040885399038787,0.778110843762182,0.0006766514840885908,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,60,0.05,0.704482332757744,0.8232816326530612,0.1700079664487415,0.8266232148243348,0.032983554207248925,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,60,0.1,0.722655263942966,0.8043866968649422,0.12327038188483133,0.83900160301242,0.016227396115589196,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,60,0.2,0.6523208677034766,0.6914260042161527,0.07978413516082544,0.7895813464004999,0.0061281855318768095,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,44,past_only,residual,60,0.3,0.5797432239657632,0.5969096997826214,0.047261815453863466,0.7339714646920715,0.0023228054327838177,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,5,0.05,0.9273445419942236,0.9427807486631016,0.01734953433930906,0.9623028179846869,0.00205485206745484,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,5,0.1,0.9239263064338762,0.9391777046167981,0.017272596176955986,0.9604591437251402,0.0012380914097359006,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,5,0.2,0.9042553191489362,0.9209571178921898,0.01966115276744319,0.9497206703910615,0.0007643482179115603,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,5,0.3,0.8860863831190241,0.9004858435248786,0.017726608187134504,0.9396031815400752,0.0004253807596335586,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,15,0.05,0.8336374545872992,0.8777553722727548,0.056864149083571236,0.9092718437897832,0.007453199634835877,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,15,0.1,0.8254148813812106,0.8458230799119285,0.02840139849735922,0.9043586636662627,0.0022228950034350655,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,15,0.2,0.7765402451142762,0.7950571228724644,0.029118674776756826,0.8742163283380334,0.0012657216694925075,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,15,0.3,0.7312215535937929,0.7507370005645111,0.034329743031183184,0.8447463608292898,0.0009412529835839286,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,30,0.05,0.7455125047884857,0.8229279932342636,0.11204719148728144,0.8542047137941575,0.017113673018338212,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,30,0.1,0.7454005699024018,0.7993696696089183,0.08305242073379257,0.8541312324013766,0.008075232667641236,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,30,0.2,0.6878921969194715,0.7142445490346748,0.05090514582314025,0.8150902032427495,0.0027394468904473096,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,30,0.3,0.6336918486078015,0.6581934131603006,0.0554844489952643,0.7757789195653031,0.0019457938199164454,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,60,0.05,0.7061495636730024,0.8101224489795918,0.15379682938142925,0.8277698259381224,0.02879897812549896,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,60,0.1,0.712674813202867,0.7975069393593651,0.12987254282635355,0.8322359944910924,0.017078897665883986,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
